email,password,type,status,role,token
suspendedMember212@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MTIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzEyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQxLCJleHAiOjQ5MzUwODY1NDF9.ohBImGszqIGTh6wjRA28edXp0GRxk4D-UC9TJAyqjaM
suspendedMember213@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MTMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzEzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQxLCJleHAiOjQ5MzUwODY1NDF9.ydWkUF1mhwk9-Q1nYR9sU15oqro3-eGt6UvCY4_pZv4
suspendedMember214@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MTQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzE0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQxLCJleHAiOjQ5MzUwODY1NDF9.kWQrO16Isf7R29ASePq6_s7SyUp5yBwiHTWiLaonCOU
suspendedMember215@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MTUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzE1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQxLCJleHAiOjQ5MzUwODY1NDF9.uhxAnyA8dzA0yF-OrsVLaZr1_JLMySIdKM8i0ATs4qA
suspendedMember216@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MTYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzE2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQxLCJleHAiOjQ5MzUwODY1NDF9.7IJ-d17-cuDLFnIZ1CSlcT3n5IxI2jlcaXm_H9qIe_4
suspendedMember217@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MTciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzE3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQxLCJleHAiOjQ5MzUwODY1NDF9.ku97v9WNajMvcLlwMrA_7kyz3tZBI_bHb4ezsdSei5Q
suspendedMember218@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MTgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzE4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQxLCJleHAiOjQ5MzUwODY1NDF9.HY7BoFt7XEqz1rBNkFFw8tshWxMD5-C63TmS0nXrI3k
suspendedMember219@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MTkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzE5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQyLCJleHAiOjQ5MzUwODY1NDJ9.Xyi72T6UfnD4ZDyOGNzH-vttOsa350sVWEqPPwInPDw
suspendedMember220@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MjAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzIwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQyLCJleHAiOjQ5MzUwODY1NDJ9.h49B51HDjwsy-OFEb5CCoOmExPr-lwXbloj_3LRUBmM
suspendedMember221@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MjEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzIxLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQyLCJleHAiOjQ5MzUwODY1NDJ9.fbfxFd6e-jj79FhQKPA9LKlaDXHtRi-cfCUVtEdVB_E
suspendedMember222@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MjIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzIyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQyLCJleHAiOjQ5MzUwODY1NDJ9.Yc_dlOG2xumnPuIUdImJlXhCcasoCjJ1hp6JWB7xhv4
suspendedMember223@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MjMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzIzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQyLCJleHAiOjQ5MzUwODY1NDJ9.a947jMUpnSJCqa0MVAH7Um2aLIU_2gwlbfm7v6CDsVM
suspendedMember224@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MjQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzI0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQyLCJleHAiOjQ5MzUwODY1NDJ9.9DSjqG_pKYCKfzlAiP44FU-cTUmBbvGLWqZqlHsTsiA
suspendedMember225@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MjUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzI1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQyLCJleHAiOjQ5MzUwODY1NDJ9.riTAQ51hvoXy0AZzsl0FhTs5z9GPuSo1rmtJ-83-DDg
suspendedMember226@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MjYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzI2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQyLCJleHAiOjQ5MzUwODY1NDJ9.yInQ8-oNTF5QdHCcrU1uM31IXxBw-_k2-NUWKwv2MCo
suspendedMember227@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MjciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzI3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQyLCJleHAiOjQ5MzUwODY1NDJ9.aldS37T9L3lEre81MMn46YhSE3L_zihoYMaqsm9DM9E
suspendedMember228@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MjgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzI4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQyLCJleHAiOjQ5MzUwODY1NDJ9.hw4GrQQqVHabod4P_I1XCLERcMUnnPDWTXzNEsZap4c
suspendedMember229@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MjkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzI5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQzLCJleHAiOjQ5MzUwODY1NDN9.5_Kn19bQdPtyUIBNmeKM6FnIsKnmWb7Hk2cxlz5n0gQ
suspendedMember230@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MzAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzMwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQzLCJleHAiOjQ5MzUwODY1NDN9.48CXMvHhQrIX0_0W2b-C80M8XECUxra2cw4AcSXoBNU
suspendedMember231@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MzEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzMxLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQzLCJleHAiOjQ5MzUwODY1NDN9.PBUFmMlBbMCBpAhrYKkFWrxNE-hsBTRTdvzGvZtsyC0
suspendedMember232@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MzIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzMyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQzLCJleHAiOjQ5MzUwODY1NDN9.h-qT7DTC8fDiAxhDVLFF0YZ5DSJzy2nm363OmdsCmns
suspendedMember233@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MzMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzMzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQzLCJleHAiOjQ5MzUwODY1NDN9.picGv2zSU11gaVheQNmaXB-rAZQ2AZ7rQYiL_8bO07A
suspendedMember234@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MzQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzM0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQzLCJleHAiOjQ5MzUwODY1NDN9.SeIsJcxFnooiflcoVXk7mCLn6vyU1jj1WGKZzKsWr-4
suspendedMember235@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MzUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzM1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQzLCJleHAiOjQ5MzUwODY1NDN9.zQOIH5WEPAcMHYfc2Zq3RatT4zZkBJ7NnVmXV6k2sSQ
suspendedMember236@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MzYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzM2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQzLCJleHAiOjQ5MzUwODY1NDN9.1LgzgAOVCbkq2AfYhB9Avo3yvBil6j6LIRUfCMq-pKA
suspendedMember237@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MzciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzM3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQzLCJleHAiOjQ5MzUwODY1NDN9.eBd3Ex9tW1tAJCnQ5P7BqSTnhDBjoqpzqWW-nzqCVY0
suspendedMember238@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MzgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzM4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQzLCJleHAiOjQ5MzUwODY1NDN9.6uESLKPqANlpb8Lzklug-v-qAAS38Iy2dxZNL9BouOI
suspendedMember239@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MzkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzM5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQzLCJleHAiOjQ5MzUwODY1NDN9.8ag0WgFXesgPoNWlg3CcVsdtoUaR01tSdd2HpTOILv4
suspendedMember240@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NDAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzQwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQ0LCJleHAiOjQ5MzUwODY1NDR9.f9YOl_c_10o8syillDdJ6wm4ju5EB419JsFHlufCf3o
suspendedMember241@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NDEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzQxLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQ0LCJleHAiOjQ5MzUwODY1NDR9.qyEZex_eJEn7tVttUD1-udqVB76-HgqjPR8rpvF6vsI
suspendedMember242@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NDIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzQyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQ0LCJleHAiOjQ5MzUwODY1NDR9.YZ6o--hrzVXxDfvc7Ai06eXQfPi9LKAsny4_jOJ9B_k
suspendedMember243@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NDMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzQzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQ0LCJleHAiOjQ5MzUwODY1NDR9.BQwFjrhnb69sijNEPATqdLcn7lONfCyr4_9_4OEyn1Y
suspendedMember244@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NDQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzQ0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQ0LCJleHAiOjQ5MzUwODY1NDR9.Tar9K8SkMqLMvnYJFgiJ7EHUP_SBkfqJK5xPv1EQQw4
suspendedMember245@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NDUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzQ1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQ0LCJleHAiOjQ5MzUwODY1NDR9.rQ0rEph4L8YTpRqNMsxr9NzF-c9FgP_TDkG7O8_TE28
suspendedMember246@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NDYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzQ2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQ0LCJleHAiOjQ5MzUwODY1NDR9.4aAzfxxi5U9oqoVI42xiMbeBZdH1r01yBywqiYkjaSs
suspendedMember247@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NDciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzQ3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQ0LCJleHAiOjQ5MzUwODY1NDR9.IQhBKU-BeLttxIUyIvW_8l0WuxNw-STFOYKooBinIdk
suspendedMember248@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NDgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzQ4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQ0LCJleHAiOjQ5MzUwODY1NDR9.axp5EAICLnY22YkU0QGhQOOvJREX4LghnVTa-t9iYck
suspendedMember249@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NDkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzQ5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQ0LCJleHAiOjQ5MzUwODY1NDR9.LGJ7RyPDEYwu4d7EcFFECe1NdGBv3EUqNdeWI1Vy08I
suspendedMember250@test.com,password123!,MEMBER,SUSPENDED,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NTAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6NzUwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiU1VTUEVOREVEIiwiaWF0IjoxNzgxNDg2NTQ1LCJleHAiOjQ5MzUwODY1NDV9.92YblBa0H9GFhM9yLmIUk5mxtEhN8Pg-BzwEXPBev4c
pendingSeller1@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDAxIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMDEsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTQ5LCJleHAiOjQ5MzUwODY1NDksInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.qv2NxgiQSydrGvjipTnqeWoSeVsnjBEV1djl0O8D1ys
pendingSeller2@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDAyIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMDIsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTQ5LCJleHAiOjQ5MzUwODY1NDksInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.W6430fGy7N5gpYyKhfjOk1Smxz31Z5y32-QoQ4LxbM8
pendingSeller3@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDAzIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMDMsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTQ5LCJleHAiOjQ5MzUwODY1NDksInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.3IKLkDa0QrPW7DUAbmk5HS86qZpcav0bAqiFWAliwJo
pendingSeller4@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDA0IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMDQsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTQ5LCJleHAiOjQ5MzUwODY1NDksInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.MzTUUucrY578KOoBzk5ASYi7TKeoI7MzHL3aRs8hft4
pendingSeller5@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDA1IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMDUsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTQ5LCJleHAiOjQ5MzUwODY1NDksInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.LzpeqS3FPtMwg-tJo5Jvi90snW67RHGhcj2as0W1uVo
pendingSeller6@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDA2IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMDYsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTQ5LCJleHAiOjQ5MzUwODY1NDksInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.CppYH1GXK8hC2ssxiycTFzm10-z_kLj5v34ZvlxS8tE
